model,category,dataset,query_format,chunk_strategy,n_chunks,chunk_expansion,pooling,has_prefix,MRR@1,Recall@1,HitRate@1,MRR@5,Recall@5,HitRate@5,MRR@10,Recall@10,HitRate@10,MRR@20,Recall@20,HitRate@20,MRR@50,Recall@50,HitRate@50,MRR@100,Recall@100,HitRate@100,P@1,NDCG@10,MAP@10,MeanRank,MedianRank,IQR_lo,IQR_hi,Rank>50_pct,Rank>100_pct,MRR@10_lo,MRR@10_hi,len_tercile_boundaries,len_MRR@10_short,len_P@1_short,len_Recall@10_short,len_MedianRank_short,len_n_short,len_mean_len_short,len_MRR@10_medium,len_P@1_medium,len_Recall@10_medium,len_MedianRank_medium,len_n_medium,len_mean_len_medium,len_MRR@10_long,len_P@1_long,len_Recall@10_long,len_MedianRank_long,len_n_long,len_mean_len_long,lex_spearman_rho,lex_spearman_p,lex_pearson_r,lex_pearson_p,lex_mean_overlap,lex_MRR@10_low_overlap,lex_P@1_low_overlap,lex_n_low_overlap,lex_MRR@10_mid_overlap,lex_P@1_mid_overlap,lex_n_mid_overlap,lex_MRR@10_high_overlap,lex_P@1_high_overlap,lex_n_high_overlap,geom_anisotropy,geom_self_similarity,geom_isoscore,geom_effective_rank
GTE-base,General Embedding,PMC-Patients,keyword,full,500,1.0,mean,False,0.326,0.326,0.326,0.40043333333333336,0.522,0.522,0.41259603174603177,0.614,0.614,0.4188504067741684,0.708,0.708,0.42214010228341303,0.804,0.804,0.4233469380262954,0.888,0.888,0.326,0.4604410108318195,0.41259603174603177,35.236,5.0,1.0,28.0,19.6,11.200000000000001,0.3750087896825397,0.4493696031746031,"[305.0, 495.16500000000013]",0.482693216175359,0.4226190476190476,0.6428571428571429,3.0,168.0,208.53571428571428,0.3981601731601732,0.296969696969697,0.6181818181818182,4.0,165.0,396.8727272727273,0.3563420777492634,0.25748502994011974,0.5808383233532934,6.0,167.0,704.8383233532934,-0.14683344219439431,0.000991446416728184,-0.06695115832491406,0.13491334208082464,0.01914203940677667,0.34709390742324875,0.25149700598802394,167.0,0.3998948173646969,0.3072289156626506,166.0,0.49072331527421353,0.41916167664670656,167.0,0.7349158525466919,0.839984655380249,0.9372130594249081,338.4620056152344
GTE-base,General Embedding,PMC-Patients,natural_language,full,500,1.0,mean,False,0.858,0.858,0.858,0.8980666666666666,0.952,0.952,0.9015841269841269,0.978,0.978,0.9024749342161107,0.99,0.99,0.902587069392762,0.994,0.994,0.9026355988045268,0.998,0.998,0.858,0.9202596802656523,0.9015841269841269,2.71,1.0,1.0,1.0,0.6,0.2,0.8769363888888888,0.9222022222222223,"[305.0, 495.16500000000013]",0.9210955215419501,0.8809523809523809,0.9880952380952381,1.0,168.0,208.53571428571428,0.8713011063011064,0.8242424242424242,0.9696969696969697,1.0,165.0,396.8727272727273,0.91187624750499,0.8682634730538922,0.9760479041916168,1.0,167.0,704.8383233532934,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,PMC-Patients,keyword,fixed_256,1861,3.72,mean,False,0.298,0.298,0.298,0.346,0.436,0.436,0.3577079365079365,0.522,0.522,0.3650458375731595,0.632,0.632,0.36846937416002196,0.734,0.734,0.36950268664397423,0.81,0.81,0.298,0.3963076558853927,0.3577079365079365,82.084,9.0,1.0,61.25,26.6,19.0,0.3194385912698413,0.39404420634920634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,PMC-Patients,natural_language,fixed_256,1861,3.72,mean,False,0.868,0.868,0.868,0.8943666666666665,0.944,0.944,0.8972198412698412,0.966,0.966,0.8978089815413346,0.976,0.976,0.8983608202612299,0.992,0.992,0.8984050529103013,0.996,0.996,0.868,0.9136470257799578,0.8972198412698412,5.868,1.0,1.0,1.0,0.8,0.4,0.8695876785714286,0.9212880555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,PMC-Patients,keyword,fixed_512,946,1.89,mean,False,0.242,0.242,0.242,0.2948333333333334,0.384,0.384,0.30683968253968247,0.476,0.476,0.31368667980626186,0.574,0.574,0.3178669511149244,0.708,0.708,0.31905355671238317,0.794,0.794,0.242,0.3465609618141134,0.30683968253968247,74.062,12.0,2.0,73.0,29.2,20.599999999999998,0.2729424206349206,0.34466686507936506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,PMC-Patients,natural_language,fixed_512,946,1.89,mean,False,0.846,0.846,0.846,0.8855,0.942,0.942,0.8892849206349206,0.97,0.97,0.8902427192088956,0.984,0.984,0.8904491053206526,0.99,0.99,0.8904718325933799,0.992,0.992,0.846,0.90887204540573,0.8892849206349206,3.72,1.0,1.0,1.0,1.0,0.8,0.863609623015873,0.9114528571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,PMC-Patients,keyword,section,501,1.0,mean,False,0.326,0.326,0.326,0.40043333333333336,0.522,0.522,0.41254047619047624,0.614,0.614,0.418782467317684,0.708,0.708,0.42206425768858874,0.804,0.804,0.42326715759858713,0.888,0.888,0.326,0.46038327130733253,0.41254047619047624,35.326,5.0,1.0,28.0,19.6,11.200000000000001,0.3749261507936509,0.4493682142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,PMC-Patients,natural_language,section,501,1.0,mean,False,0.858,0.858,0.858,0.8980666666666666,0.952,0.952,0.9015841269841269,0.978,0.978,0.9024749342161107,0.99,0.99,0.902587069392762,0.994,0.994,0.9026355988045268,0.998,0.998,0.858,0.9202596802656523,0.9015841269841269,2.71,1.0,1.0,1.0,0.6,0.2,0.8769363888888888,0.9222022222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,Synthetic,keyword,full,500,1.0,mean,False,0.118,0.118,0.118,0.19966666666666666,0.37,0.37,0.21872539682539682,0.518,0.518,0.23644138613364618,0.772,0.772,0.24238241401866809,0.936,0.936,0.24288642734493077,0.97,0.97,0.118,0.28858662332457274,0.21872539682539682,18.486,10.0,3.75,19.0,6.4,3.0,0.19277472222222222,0.24906565476190476,"[289.0, 310.0]",0.20282161314138059,0.09883720930232558,0.5058139534883721,10.0,172.0,273.0348837209302,0.23244406196213427,0.13253012048192772,0.5180722891566265,9.5,166.0,300.28915662650604,0.22155349794238682,0.12345679012345678,0.5308641975308642,10.0,162.0,330.2098765432099,-0.09683713817112659,0.030386535616422607,-0.05343914234736547,0.23294880639859478,0.021358872458362526,0.19320261437908495,0.09411764705882353,170.0,0.20364145658263305,0.11176470588235295,170.0,0.2618700396825397,0.15,160.0,0.7962467670440674,0.9424943327903748,0.9050330000136829,277.113037109375
GTE-base,General Embedding,Synthetic,natural_language,full,500,1.0,mean,False,0.356,0.356,0.356,0.4600666666666667,0.634,0.634,0.4686793650793651,0.698,0.698,0.47269829316710116,0.752,0.752,0.47345094522477615,0.78,0.78,0.4739747328346358,0.818,0.818,0.356,0.5241841601971846,0.4686793650793651,59.41,3.0,1.0,19.25,22.0,18.2,0.4327281150793651,0.5066500595238095,"[289.0, 310.0]",0.40685677371723883,0.28488372093023256,0.6686046511627907,4.0,172.0,273.0348837209302,0.4937129470262001,0.35542168674698793,0.7710843373493976,2.0,166.0,300.28915662650604,0.5086664707035078,0.43209876543209874,0.654320987654321,2.0,162.0,330.2098765432099,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,Synthetic,keyword,fixed_256,1497,2.99,mean,False,0.1,0.1,0.1,0.17456666666666668,0.328,0.328,0.19757619047619052,0.504,0.504,0.21052944697201662,0.69,0.69,0.2177773891078896,0.906,0.906,0.21855430676243792,0.956,0.956,0.1,0.2686589831539868,0.19757619047619052,24.388,10.0,4.0,25.0,9.4,4.3999999999999995,0.17331422619047615,0.22485525793650796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,Synthetic,natural_language,fixed_256,1497,2.99,mean,False,0.336,0.336,0.336,0.4410333333333333,0.602,0.602,0.4508746031746032,0.674,0.674,0.4534281456245852,0.71,0.71,0.45481970456659654,0.752,0.752,0.45523522204766925,0.782,0.782,0.336,0.5049552405165645,0.4508746031746032,127.232,3.0,1.0,48.0,24.8,21.8,0.4155161904761905,0.4887994047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,Synthetic,keyword,fixed_512,843,1.69,mean,False,0.096,0.096,0.096,0.17236666666666667,0.32,0.32,0.19175,0.468,0.468,0.2071338286068936,0.688,0.688,0.21343832877348778,0.87,0.87,0.21451171744269462,0.94,0.94,0.096,0.2562694494032972,0.19175,27.78,11.0,4.0,26.0,13.0,6.0,0.166011626984127,0.2208270238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,Synthetic,natural_language,fixed_512,843,1.69,mean,False,0.346,0.346,0.346,0.438,0.598,0.598,0.44715238095238097,0.668,0.668,0.4502090740528821,0.71,0.71,0.4512193334668195,0.738,0.738,0.45166864542463336,0.77,0.77,0.346,0.5002017816990583,0.44715238095238097,95.172,3.0,1.0,63.0,26.200000000000003,23.0,0.41106339285714283,0.48676601190476193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,Synthetic,keyword,section,843,1.69,mean,False,0.102,0.102,0.102,0.17686666666666667,0.318,0.318,0.19853015873015875,0.488,0.488,0.21295708929013882,0.706,0.706,0.21902226815803352,0.878,0.878,0.21982327201900972,0.934,0.934,0.102,0.2656475277738708,0.19853015873015875,27.97,11.0,4.0,24.0,12.2,6.6000000000000005,0.1727074007936508,0.22966787698412697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTE-base,General Embedding,Synthetic,natural_language,section,843,1.69,mean,False,0.35,0.35,0.35,0.4349333333333333,0.572,0.572,0.4476095238095238,0.666,0.666,0.45062718115218114,0.708,0.708,0.4516673906496934,0.738,0.738,0.4520241565223007,0.764,0.764,0.35,0.4997751331573907,0.4476095238095238,94.248,3.0,1.0,70.25,26.200000000000003,23.599999999999998,0.4107617658730159,0.48509654761904764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,MTSamples,keyword,full,500,1.0,mean,True,0.704,0.704,0.704,0.7634666666666667,0.858,0.858,0.7684142857142857,0.894,0.894,0.7708589619101228,0.926,0.926,0.771968586210487,0.96,0.96,0.7721789277609248,0.974,0.974,0.704,0.798955180015191,0.7684142857142857,11.678,1.0,1.0,2.0,4.0,2.6,0.7338078571428571,0.8003115476190477,"[297.33399999999995, 508.833]",0.7917379526660963,0.7305389221556886,0.8922155688622755,1.0,167.0,197.32934131736528,0.785793172690763,0.7289156626506024,0.8975903614457831,1.0,166.0,391.09638554216866,0.7278157969774736,0.6526946107784432,0.8922155688622755,1.0,167.0,794.8203592814372,-0.34596707992136927,1.6664047867059712e-15,-0.15540878967079405,0.00048744920311977603,0.023151511067052426,0.5928927858568577,0.5029940119760479,167.0,0.8173264486517499,0.7530120481927711,166.0,0.895316509837468,0.8562874251497006,167.0,0.6519779562950134,0.8465675115585327,0.9301941410902136,302.2591247558594
Nomic-embed-text,General Embedding,MTSamples,natural_language,full,500,1.0,mean,True,0.85,0.85,0.85,0.8862000000000001,0.94,0.94,0.8889595238095238,0.96,0.96,0.8898588744588745,0.972,0.972,0.8903265118875174,0.986,0.986,0.8903582579192635,0.988,0.988,0.85,0.9063208437796033,0.8889595238095238,4.78,1.0,1.0,1.0,1.4000000000000001,1.2,0.8630477976190476,0.9125022023809524,"[297.33399999999995, 508.833]",0.894575135443399,0.8562874251497006,0.9580838323353293,1.0,167.0,197.32934131736528,0.8895080321285143,0.8493975903614458,0.9578313253012049,1.0,166.0,391.09638554216866,0.8827986883376105,0.844311377245509,0.9640718562874252,1.0,167.0,794.8203592814372,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,MTSamples,keyword,fixed_256,1943,3.89,mean,True,0.676,0.676,0.676,0.7391666666666666,0.84,0.84,0.7450285714285715,0.882,0.882,0.7483028293601822,0.926,0.926,0.7489892967203434,0.948,0.948,0.7491930921182948,0.962,0.962,0.676,0.7782132351852845,0.7450285714285715,21.124,1.0,1.0,2.0,5.2,3.8,0.7102575396825396,0.7772351984126983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,MTSamples,natural_language,fixed_256,1943,3.89,mean,True,0.85,0.85,0.85,0.8895,0.942,0.942,0.8905444444444445,0.952,0.952,0.8911350017199863,0.962,0.962,0.8915267827842629,0.974,0.974,0.8916419483461037,0.982,0.982,0.85,0.9058392002284418,0.8905444444444445,10.656,1.0,1.0,1.0,2.6,1.7999999999999998,0.8666755555555554,0.9125783333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,MTSamples,keyword,fixed_512,973,1.95,mean,True,0.69,0.69,0.69,0.7487999999999999,0.846,0.846,0.7539626984126984,0.88,0.88,0.7566941416426711,0.918,0.918,0.7579055925788355,0.956,0.956,0.758140383217336,0.974,0.974,0.69,0.7847352396572576,0.7539626984126984,16.38,1.0,1.0,2.0,4.3999999999999995,2.6,0.7191546031746032,0.7868121825396824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,MTSamples,natural_language,fixed_512,973,1.95,mean,True,0.852,0.852,0.852,0.8863,0.93,0.93,0.8894849206349206,0.956,0.956,0.8904684951873032,0.97,0.97,0.8906850692613772,0.978,0.978,0.890835148705536,0.988,0.988,0.852,0.9056008132660731,0.8894849206349206,6.406,1.0,1.0,1.0,2.1999999999999997,1.2,0.864314623015873,0.9127182936507937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,MTSamples,keyword,section,500,1.0,mean,True,0.704,0.704,0.704,0.7634666666666667,0.858,0.858,0.7684142857142857,0.894,0.894,0.7708589619101228,0.926,0.926,0.771968586210487,0.96,0.96,0.7721789277609248,0.974,0.974,0.704,0.798955180015191,0.7684142857142857,11.678,1.0,1.0,2.0,4.0,2.6,0.7338078571428571,0.8003115476190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,MTSamples,natural_language,section,500,1.0,mean,True,0.85,0.85,0.85,0.8862000000000001,0.94,0.94,0.8889595238095238,0.96,0.96,0.8898588744588745,0.972,0.972,0.8903265118875174,0.986,0.986,0.8903582579192635,0.988,0.988,0.85,0.9063208437796033,0.8889595238095238,4.78,1.0,1.0,1.0,1.4000000000000001,1.2,0.8630477976190476,0.9125022023809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,PMC-Patients,keyword,full,500,1.0,mean,True,0.386,0.386,0.386,0.45013333333333333,0.562,0.562,0.4596404761904762,0.632,0.632,0.4645728960152335,0.702,0.702,0.4679254237152465,0.806,0.806,0.46861376409758454,0.856,0.856,0.386,0.5006838532948725,0.4596404761904762,43.448,4.0,1.0,30.25,19.400000000000002,14.399999999999999,0.4192582142857143,0.49836150793650785,"[305.0, 495.16500000000013]",0.5230513038548753,0.4583333333333333,0.6904761904761905,2.0,168.0,208.53571428571428,0.4713684463684463,0.4,0.6363636363636364,3.0,165.0,396.8727272727273,0.38426242752590056,0.2994011976047904,0.5688622754491018,5.0,167.0,704.8383233532934,-0.14415530358079118,0.0012282358468668876,-0.10249166288231658,0.021900676579847893,0.01914203940677667,0.40127839558977285,0.31736526946107785,167.0,0.4545324153757889,0.3795180722891566,166.0,0.5230800304153597,0.46107784431137727,167.0,0.6672420501708984,0.8007093667984009,0.9320757070091386,327.82672119140625
Nomic-embed-text,General Embedding,PMC-Patients,natural_language,full,500,1.0,mean,True,0.926,0.926,0.926,0.9489666666666667,0.98,0.98,0.9496746031746032,0.986,0.986,0.9499746031746031,0.99,0.99,0.9501555148555149,0.996,0.996,0.9501894131605996,0.998,0.998,0.926,0.9586917980165814,0.9496746031746032,1.724,1.0,1.0,1.0,0.4,0.2,0.9320880952380952,0.9647262698412699,"[305.0, 495.16500000000013]",0.9496031746031746,0.9226190476190477,0.9880952380952381,1.0,168.0,208.53571428571428,0.9306060606060607,0.896969696969697,0.9818181818181818,1.0,165.0,396.8727272727273,0.9685866362513069,0.9580838323353293,0.9880239520958084,1.0,167.0,704.8383233532934,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,PMC-Patients,keyword,fixed_256,1861,3.72,mean,True,0.392,0.392,0.392,0.4507,0.552,0.552,0.4603373015873016,0.626,0.626,0.46421855725973377,0.68,0.68,0.46654509029365143,0.754,0.754,0.46768114680454165,0.832,0.832,0.392,0.49953346947336397,0.4603373015873016,84.266,4.0,1.0,46.25,24.6,16.8,0.41845263888888895,0.49820291666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,PMC-Patients,natural_language,fixed_256,1861,3.72,mean,True,0.954,0.954,0.954,0.9664,0.986,0.986,0.9668857142857143,0.99,0.99,0.9669968253968254,0.992,0.992,0.9670877344877344,0.994,0.994,0.9671959977930566,1.0,1.0,0.954,0.9725587904555021,0.9668857142857143,1.494,1.0,1.0,1.0,0.6,0.0,0.9521989285714286,0.9794729761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,PMC-Patients,keyword,fixed_512,946,1.89,mean,True,0.332,0.332,0.332,0.39629999999999993,0.502,0.502,0.4057611111111111,0.574,0.574,0.4102753451141222,0.642,0.642,0.41300876845562756,0.724,0.724,0.4141397167090561,0.8,0.8,0.332,0.4458402544100117,0.4057611111111111,72.024,5.0,1.0,63.25,27.6,20.0,0.364996130952381,0.4456687103174603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,PMC-Patients,natural_language,fixed_512,946,1.89,mean,True,0.914,0.914,0.914,0.9419000000000001,0.98,0.98,0.9430190476190475,0.988,0.988,0.9431728937728937,0.99,0.99,0.9433602811602811,0.996,0.996,0.9433873081873082,0.998,0.998,0.914,0.9542358956537934,0.9430190476190475,1.724,1.0,1.0,1.0,0.4,0.2,0.9248996428571429,0.9585525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,PMC-Patients,keyword,section,501,1.0,mean,True,0.388,0.388,0.388,0.45113333333333333,0.562,0.562,0.4605571428571429,0.632,0.632,0.4654837147286838,0.702,0.702,0.4688283459119684,0.806,0.806,0.4695146802782126,0.856,0.856,0.388,0.501340509167085,0.4605571428571429,43.574,4.0,1.0,31.0,19.400000000000002,14.399999999999999,0.4203508928571429,0.4992010515873015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,PMC-Patients,natural_language,section,501,1.0,mean,True,0.926,0.926,0.926,0.9489666666666667,0.98,0.98,0.9496746031746032,0.986,0.986,0.9499746031746031,0.99,0.99,0.9501555148555149,0.996,0.996,0.9501894131605996,0.998,0.998,0.926,0.9586917980165814,0.9496746031746032,1.724,1.0,1.0,1.0,0.4,0.2,0.9320880952380952,0.9647262698412699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,Synthetic,keyword,full,500,1.0,mean,True,0.168,0.168,0.168,0.2649666666666667,0.446,0.446,0.28836666666666666,0.62,0.62,0.30220534116726067,0.822,0.822,0.3066655097237837,0.944,0.944,0.30717849713389805,0.978,0.978,0.168,0.3661647044351495,0.28836666666666666,15.382,7.0,2.0,17.0,5.6000000000000005,2.1999999999999997,0.2586758333333333,0.31926765873015867,"[289.0, 310.0]",0.2879868032484312,0.18023255813953487,0.5872093023255814,8.0,172.0,273.0348837209302,0.28324010327022375,0.14457831325301204,0.6506024096385542,6.0,166.0,300.28915662650604,0.2940231236527533,0.17901234567901234,0.6234567901234568,7.0,162.0,330.2098765432099,-0.19357974707653616,1.3063426217985051e-05,-0.1250434420480206,0.00510937943229993,0.021358872458362526,0.23185574229691877,0.12352941176470589,170.0,0.26157329598506074,0.1588235294117647,170.0,0.3768774801587301,0.225,160.0,0.7381372451782227,0.9322820901870728,0.8838747502129133,242.96932983398438
Nomic-embed-text,General Embedding,Synthetic,natural_language,full,500,1.0,mean,True,0.408,0.408,0.408,0.49996666666666667,0.65,0.65,0.5095309523809524,0.724,0.724,0.5124938290038135,0.764,0.764,0.5143582913141325,0.822,0.822,0.5152789038210979,0.888,0.888,0.408,0.5610975076222273,0.5095309523809524,36.036,2.0,1.0,15.25,17.8,11.200000000000001,0.4721848809523809,0.5487889682539683,"[289.0, 310.0]",0.4514650239940938,0.3488372093023256,0.6802325581395349,3.0,172.0,273.0348837209302,0.5564830751577741,0.4457831325301205,0.7831325301204819,2.0,166.0,300.28915662650604,0.5230697628845777,0.43209876543209874,0.7098765432098766,2.0,162.0,330.2098765432099,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,Synthetic,keyword,fixed_256,1497,2.99,mean,True,0.146,0.146,0.146,0.23423333333333332,0.404,0.404,0.257718253968254,0.582,0.582,0.2702910663124286,0.762,0.762,0.275088660997358,0.9,0.9,0.27595802210734577,0.96,0.96,0.146,0.33335708247703966,0.257718253968254,20.654,8.0,3.0,19.0,10.0,4.0,0.23057168650793652,0.28826650793650793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,Synthetic,natural_language,fixed_256,1497,2.99,mean,True,0.392,0.392,0.392,0.4875,0.636,0.636,0.4979396825396825,0.71,0.71,0.5011980281929972,0.756,0.756,0.5036646216264684,0.834,0.834,0.5045549228060509,0.896,0.896,0.392,0.5492788730031276,0.4979396825396825,36.454,2.0,1.0,17.0,16.6,10.4,0.46195515873015874,0.5376562103174604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,Synthetic,keyword,fixed_512,843,1.69,mean,True,0.166,0.166,0.166,0.2606,0.434,0.434,0.2832523809523809,0.606,0.606,0.2967868524234623,0.802,0.802,0.30181600234039013,0.94,0.94,0.30229785187054825,0.972,0.972,0.166,0.35887046167544756,0.2832523809523809,16.292,7.0,2.0,17.0,6.0,2.8000000000000003,0.253722876984127,0.31566041666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,Synthetic,natural_language,fixed_512,843,1.69,mean,True,0.406,0.406,0.406,0.4973999999999999,0.648,0.648,0.5067301587301587,0.718,0.718,0.5095563847830875,0.76,0.76,0.5114797663580608,0.82,0.82,0.5124294200329905,0.888,0.888,0.406,0.557599414459766,0.5067301587301587,37.11,2.0,1.0,19.0,18.0,11.200000000000001,0.4688616269841269,0.5455828373015873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,Synthetic,keyword,section,843,1.69,mean,True,0.152,0.152,0.152,0.2488,0.426,0.426,0.2704817460317461,0.588,0.588,0.2839688673469633,0.782,0.782,0.28952064129501104,0.938,0.938,0.29009316216461606,0.976,0.976,0.152,0.3451543858353484,0.2704817460317461,16.654,7.0,3.0,18.25,6.2,2.4,0.24134325396825398,0.3008604761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text,General Embedding,Synthetic,natural_language,section,843,1.69,mean,True,0.388,0.388,0.388,0.4861333333333333,0.646,0.646,0.4961555555555555,0.718,0.718,0.4993044773853597,0.762,0.762,0.5011693014513308,0.82,0.82,0.5020324321554724,0.882,0.882,0.388,0.5497450225499086,0.4961555555555555,38.322,2.0,1.0,17.0,18.0,11.799999999999999,0.46019170634920636,0.5360664682539682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,MTSamples,keyword,full,500,1.0,mean,False,0.598,0.598,0.598,0.7050666666666666,0.876,0.876,0.7106507936507938,0.918,0.918,0.7127948939948939,0.946,0.946,0.713690309330923,0.974,0.974,0.7139460770643845,0.992,0.992,0.598,0.761450832767792,0.7106507936507938,6.122,1.0,1.0,3.0,2.6,0.8,0.6764220833333333,0.7433708134920635,"[297.33399999999995, 508.833]",0.7553607071571142,0.6586826347305389,0.9281437125748503,1.0,167.0,197.32934131736528,0.7554957926945879,0.6746987951807228,0.9096385542168675,1.0,166.0,391.09638554216866,0.6213644140290847,0.46107784431137727,0.9161676646706587,2.0,167.0,794.8203592814372,-0.3881530296132667,1.9966310999415476e-19,-0.1382586527154272,0.0019436261031879622,0.023151511067052426,0.5215616386275069,0.3652694610778443,167.0,0.7475807993880283,0.6385542168674698,166.0,0.8630310806957513,0.7904191616766467,167.0,0.4624938368797302,0.7893577814102173,0.9330576995997106,319.3577880859375
OpenAI-emb3-small,General API,MTSamples,natural_language,full,500,1.0,mean,False,0.792,0.792,0.792,0.8587,0.95,0.95,0.8615214285714285,0.968,0.968,0.8629143567217097,0.986,0.986,0.8631198393471923,0.992,0.992,0.8631738365421431,0.996,0.996,0.792,0.8881431600709323,0.8615214285714285,3.27,1.0,1.0,1.0,0.8,0.4,0.8348643452380953,0.8855728571428572,"[297.33399999999995, 508.833]",0.886127744510978,0.8323353293413174,0.9640718562874252,1.0,167.0,197.32934131736528,0.8746055651176134,0.8132530120481928,0.9698795180722891,1.0,166.0,391.09638554216866,0.8239093242087255,0.7305389221556886,0.9700598802395209,1.0,167.0,794.8203592814372,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,MTSamples,keyword,fixed_256,1943,3.89,mean,False,0.648,0.648,0.648,0.7352000000000001,0.872,0.872,0.7417412698412698,0.916,0.916,0.7428479425802955,0.932,0.932,0.7439174103345083,0.962,0.962,0.7441287800125093,0.976,0.976,0.648,0.7843726129519233,0.7417412698412698,9.846,1.0,1.0,2.0,3.8,2.4,0.7078755158730159,0.7728607738095237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,MTSamples,natural_language,fixed_256,1943,3.89,mean,False,0.836,0.836,0.836,0.8885,0.954,0.954,0.889813492063492,0.964,0.964,0.8906166888666889,0.974,0.974,0.8910130667804581,0.986,0.986,0.891128956848737,0.994,0.994,0.836,0.90853442991841,0.889813492063492,5.872,1.0,1.0,1.0,1.4000000000000001,0.6,0.8681349206349207,0.9114791666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,MTSamples,keyword,fixed_512,973,1.95,mean,False,0.63,0.63,0.63,0.7150666666666666,0.86,0.86,0.7228063492063493,0.912,0.912,0.7248763817451899,0.942,0.942,0.7255198047945358,0.962,0.962,0.7258672740786267,0.986,0.986,0.63,0.7687887117192365,0.7228063492063493,7.87,1.0,1.0,3.0,3.8,1.4000000000000001,0.6890905555555555,0.7563605357142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,MTSamples,natural_language,fixed_512,973,1.95,mean,False,0.814,0.814,0.814,0.8726666666666665,0.952,0.952,0.8739960317460318,0.962,0.962,0.8750657174095254,0.978,0.978,0.8756028147948987,0.992,0.992,0.8756350728594149,0.994,0.994,0.814,0.8960533143355567,0.8739960317460318,3.764,1.0,1.0,1.0,0.8,0.6,0.8504511904761904,0.896791369047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
