query_id,model,dataset,query_format,chunk_strategy,rank,reciprocal_rank
PMC-Patients_330,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_331,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_332,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_333,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_334,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_335,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_336,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_337,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_338,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_339,BM25,PMC-Patients,keyword,full,5,0.2
PMC-Patients_340,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_341,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_342,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_343,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_344,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_345,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_346,BM25,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_347,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_348,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_349,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_350,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_351,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_352,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_353,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_354,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_355,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_356,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_357,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_358,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_359,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_360,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_361,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_362,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_363,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_364,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_365,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_366,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_367,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_368,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_369,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_370,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_371,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_372,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_373,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_374,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_375,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_376,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_377,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_378,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_379,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_380,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_381,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_382,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_383,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_384,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_385,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_386,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_387,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_388,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_389,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_390,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_391,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_392,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_393,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_394,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_395,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_396,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_397,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_398,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_399,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_400,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_401,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_402,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_403,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_404,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_405,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_406,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_407,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_408,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_409,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_410,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_411,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_412,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_413,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_414,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_415,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_416,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_417,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_418,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_419,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_420,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_421,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_422,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_423,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_424,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_425,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_426,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_427,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_428,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_429,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_430,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_431,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_432,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_433,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_434,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_435,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_436,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_437,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_438,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_439,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_440,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_441,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_442,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_443,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_444,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_445,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_446,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_447,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_448,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_449,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_450,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_451,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_452,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_453,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_454,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_455,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_456,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_457,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_458,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_459,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_460,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_461,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_462,BM25,PMC-Patients,keyword,full,5,0.2
PMC-Patients_463,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_464,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_465,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_466,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_467,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_468,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_469,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_470,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_471,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_472,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_473,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_474,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_475,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_476,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_477,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_478,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_479,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_480,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_481,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_482,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_483,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_484,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_485,BM25,PMC-Patients,keyword,full,56,0.017857
PMC-Patients_486,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_487,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_488,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_489,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_490,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_491,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_492,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_493,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_494,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_495,BM25,PMC-Patients,keyword,full,4,0.25
PMC-Patients_496,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_497,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_498,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_499,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_0,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_1,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_2,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_3,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_4,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_5,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_6,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_7,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_8,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_9,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_10,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_11,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_12,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_13,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_14,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_15,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_16,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_17,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_18,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_19,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_20,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_21,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_22,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_23,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_24,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_25,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_26,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_27,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_28,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_29,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_30,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_31,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_32,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_33,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_34,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_35,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_36,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_37,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_38,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_39,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_40,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_41,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_42,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_43,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_44,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_45,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_46,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_47,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_48,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_49,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_50,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_51,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_52,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_53,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_54,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_55,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_56,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_57,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_58,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_59,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_60,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_61,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_62,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_63,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_64,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_65,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_66,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_67,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_68,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_69,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_70,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_71,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_72,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_73,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_74,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_75,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_76,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_77,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_78,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_79,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_80,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_81,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_82,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_83,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_84,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_85,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_86,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_87,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_88,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_89,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_90,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_91,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_92,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_93,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_94,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_95,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_96,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_97,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_98,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_99,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_100,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_101,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_102,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_103,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_104,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_105,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_106,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_107,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_108,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_109,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_110,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_111,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_112,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_113,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_114,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_115,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_116,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_117,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_118,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_119,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_120,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_121,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_122,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_123,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_124,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_125,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_126,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_127,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_128,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_129,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_130,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_131,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_132,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_133,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_134,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_135,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_136,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_137,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_138,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_139,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_140,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_141,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_142,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_143,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_144,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_145,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_146,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_147,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_148,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_149,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_150,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_151,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_152,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_153,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_154,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_155,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_156,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_157,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_158,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_159,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_160,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_161,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_162,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_163,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_164,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_165,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_166,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_167,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_168,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_169,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_170,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_171,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_172,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_173,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_174,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_175,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_176,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_177,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_178,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_179,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_180,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_181,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_182,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_183,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_184,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_185,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_186,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_187,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_188,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_189,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_190,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_191,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_192,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_193,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_194,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_195,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_196,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_197,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_198,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_199,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_200,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_201,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_202,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_203,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_204,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_205,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_206,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_207,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_208,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_209,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_210,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_211,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_212,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_213,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_214,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_215,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_216,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_217,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_218,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_219,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_220,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_221,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_222,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_223,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_224,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_225,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_226,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_227,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_228,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_229,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_230,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_231,BM25,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_232,BM25,PMC-Patients,natural_language,full,1,1.0
