query_id,model,dataset,query_format,chunk_strategy,rank,reciprocal_rank
MTSamples_18,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_19,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_20,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_21,E5-Mistral-7B-ablation,MTSamples,keyword,full,7,0.142857
MTSamples_22,E5-Mistral-7B-ablation,MTSamples,keyword,full,57,0.017544
MTSamples_23,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_24,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_25,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_26,E5-Mistral-7B-ablation,MTSamples,keyword,full,231,0.004329
MTSamples_27,E5-Mistral-7B-ablation,MTSamples,keyword,full,50,0.02
MTSamples_28,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_29,E5-Mistral-7B-ablation,MTSamples,keyword,full,78,0.012821
MTSamples_30,E5-Mistral-7B-ablation,MTSamples,keyword,full,34,0.029412
MTSamples_31,E5-Mistral-7B-ablation,MTSamples,keyword,full,11,0.090909
MTSamples_32,E5-Mistral-7B-ablation,MTSamples,keyword,full,55,0.018182
MTSamples_33,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_34,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_35,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_36,E5-Mistral-7B-ablation,MTSamples,keyword,full,15,0.066667
MTSamples_37,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_38,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_39,E5-Mistral-7B-ablation,MTSamples,keyword,full,18,0.055556
MTSamples_40,E5-Mistral-7B-ablation,MTSamples,keyword,full,12,0.083333
MTSamples_41,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_42,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_43,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_44,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_45,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_46,E5-Mistral-7B-ablation,MTSamples,keyword,full,14,0.071429
MTSamples_47,E5-Mistral-7B-ablation,MTSamples,keyword,full,25,0.04
MTSamples_48,E5-Mistral-7B-ablation,MTSamples,keyword,full,9,0.111111
MTSamples_49,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_50,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_51,E5-Mistral-7B-ablation,MTSamples,keyword,full,12,0.083333
MTSamples_52,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_53,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_54,E5-Mistral-7B-ablation,MTSamples,keyword,full,13,0.076923
MTSamples_55,E5-Mistral-7B-ablation,MTSamples,keyword,full,150,0.006667
MTSamples_56,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_57,E5-Mistral-7B-ablation,MTSamples,keyword,full,15,0.066667
MTSamples_58,E5-Mistral-7B-ablation,MTSamples,keyword,full,40,0.025
MTSamples_59,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_60,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_61,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_62,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_63,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_64,E5-Mistral-7B-ablation,MTSamples,keyword,full,7,0.142857
MTSamples_65,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_66,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_67,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_68,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_69,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_70,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_71,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_72,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_73,E5-Mistral-7B-ablation,MTSamples,keyword,full,41,0.02439
MTSamples_74,E5-Mistral-7B-ablation,MTSamples,keyword,full,26,0.038462
MTSamples_75,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_76,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_77,E5-Mistral-7B-ablation,MTSamples,keyword,full,12,0.083333
MTSamples_78,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_79,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_80,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_81,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_82,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_83,E5-Mistral-7B-ablation,MTSamples,keyword,full,118,0.008475
MTSamples_84,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_85,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_86,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_87,E5-Mistral-7B-ablation,MTSamples,keyword,full,18,0.055556
MTSamples_88,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_89,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_90,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_91,E5-Mistral-7B-ablation,MTSamples,keyword,full,18,0.055556
MTSamples_92,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_93,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_94,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_95,E5-Mistral-7B-ablation,MTSamples,keyword,full,19,0.052632
MTSamples_96,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_97,E5-Mistral-7B-ablation,MTSamples,keyword,full,20,0.05
MTSamples_98,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_99,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_100,E5-Mistral-7B-ablation,MTSamples,keyword,full,57,0.017544
MTSamples_101,E5-Mistral-7B-ablation,MTSamples,keyword,full,232,0.00431
MTSamples_102,E5-Mistral-7B-ablation,MTSamples,keyword,full,41,0.02439
MTSamples_103,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_104,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_105,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_106,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_107,E5-Mistral-7B-ablation,MTSamples,keyword,full,178,0.005618
MTSamples_108,E5-Mistral-7B-ablation,MTSamples,keyword,full,19,0.052632
MTSamples_109,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_110,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_111,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_112,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_113,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_114,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_115,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_116,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_117,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_118,E5-Mistral-7B-ablation,MTSamples,keyword,full,43,0.023256
MTSamples_119,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_120,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_121,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_122,E5-Mistral-7B-ablation,MTSamples,keyword,full,19,0.052632
MTSamples_123,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_124,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_125,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_126,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_127,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_128,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_129,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_130,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_131,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_132,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_133,E5-Mistral-7B-ablation,MTSamples,keyword,full,29,0.034483
MTSamples_134,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_135,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_136,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_137,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_138,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_139,E5-Mistral-7B-ablation,MTSamples,keyword,full,18,0.055556
MTSamples_140,E5-Mistral-7B-ablation,MTSamples,keyword,full,40,0.025
MTSamples_141,E5-Mistral-7B-ablation,MTSamples,keyword,full,30,0.033333
MTSamples_142,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_143,E5-Mistral-7B-ablation,MTSamples,keyword,full,62,0.016129
MTSamples_144,E5-Mistral-7B-ablation,MTSamples,keyword,full,268,0.003731
MTSamples_145,E5-Mistral-7B-ablation,MTSamples,keyword,full,16,0.0625
MTSamples_146,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_147,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_148,E5-Mistral-7B-ablation,MTSamples,keyword,full,207,0.004831
MTSamples_149,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_150,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_151,E5-Mistral-7B-ablation,MTSamples,keyword,full,221,0.004525
MTSamples_152,E5-Mistral-7B-ablation,MTSamples,keyword,full,209,0.004785
MTSamples_153,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_154,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_155,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_156,E5-Mistral-7B-ablation,MTSamples,keyword,full,18,0.055556
MTSamples_157,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_158,E5-Mistral-7B-ablation,MTSamples,keyword,full,40,0.025
MTSamples_159,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_160,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_161,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_162,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_163,E5-Mistral-7B-ablation,MTSamples,keyword,full,30,0.033333
MTSamples_164,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_165,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_166,E5-Mistral-7B-ablation,MTSamples,keyword,full,10,0.1
MTSamples_167,E5-Mistral-7B-ablation,MTSamples,keyword,full,10,0.1
MTSamples_168,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_169,E5-Mistral-7B-ablation,MTSamples,keyword,full,9,0.111111
MTSamples_170,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_171,E5-Mistral-7B-ablation,MTSamples,keyword,full,57,0.017544
MTSamples_172,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_173,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_174,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_175,E5-Mistral-7B-ablation,MTSamples,keyword,full,53,0.018868
MTSamples_176,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_177,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_178,E5-Mistral-7B-ablation,MTSamples,keyword,full,201,0.004975
MTSamples_179,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_180,E5-Mistral-7B-ablation,MTSamples,keyword,full,9,0.111111
MTSamples_181,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_182,E5-Mistral-7B-ablation,MTSamples,keyword,full,7,0.142857
MTSamples_183,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_184,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_185,E5-Mistral-7B-ablation,MTSamples,keyword,full,53,0.018868
MTSamples_186,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_187,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_188,E5-Mistral-7B-ablation,MTSamples,keyword,full,26,0.038462
MTSamples_189,E5-Mistral-7B-ablation,MTSamples,keyword,full,22,0.045455
MTSamples_190,E5-Mistral-7B-ablation,MTSamples,keyword,full,16,0.0625
MTSamples_191,E5-Mistral-7B-ablation,MTSamples,keyword,full,19,0.052632
MTSamples_192,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_193,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_194,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_195,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_196,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_197,E5-Mistral-7B-ablation,MTSamples,keyword,full,121,0.008264
MTSamples_198,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_199,E5-Mistral-7B-ablation,MTSamples,keyword,full,61,0.016393
MTSamples_200,E5-Mistral-7B-ablation,MTSamples,keyword,full,10,0.1
MTSamples_201,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_202,E5-Mistral-7B-ablation,MTSamples,keyword,full,7,0.142857
MTSamples_203,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_204,E5-Mistral-7B-ablation,MTSamples,keyword,full,155,0.006452
MTSamples_205,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_206,E5-Mistral-7B-ablation,MTSamples,keyword,full,23,0.043478
MTSamples_207,E5-Mistral-7B-ablation,MTSamples,keyword,full,48,0.020833
MTSamples_208,E5-Mistral-7B-ablation,MTSamples,keyword,full,158,0.006329
MTSamples_209,E5-Mistral-7B-ablation,MTSamples,keyword,full,27,0.037037
MTSamples_210,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_211,E5-Mistral-7B-ablation,MTSamples,keyword,full,11,0.090909
MTSamples_212,E5-Mistral-7B-ablation,MTSamples,keyword,full,46,0.021739
MTSamples_213,E5-Mistral-7B-ablation,MTSamples,keyword,full,29,0.034483
MTSamples_214,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_215,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_216,E5-Mistral-7B-ablation,MTSamples,keyword,full,73,0.013699
MTSamples_217,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_218,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_219,E5-Mistral-7B-ablation,MTSamples,keyword,full,42,0.02381
MTSamples_220,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_221,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_222,E5-Mistral-7B-ablation,MTSamples,keyword,full,7,0.142857
MTSamples_223,E5-Mistral-7B-ablation,MTSamples,keyword,full,83,0.012048
MTSamples_224,E5-Mistral-7B-ablation,MTSamples,keyword,full,17,0.058824
MTSamples_225,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_226,E5-Mistral-7B-ablation,MTSamples,keyword,full,13,0.076923
MTSamples_227,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_228,E5-Mistral-7B-ablation,MTSamples,keyword,full,28,0.035714
MTSamples_229,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_230,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_231,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_232,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_233,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_234,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_235,E5-Mistral-7B-ablation,MTSamples,keyword,full,94,0.010638
MTSamples_236,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_237,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_238,E5-Mistral-7B-ablation,MTSamples,keyword,full,72,0.013889
MTSamples_239,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_240,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_241,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_242,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_243,E5-Mistral-7B-ablation,MTSamples,keyword,full,133,0.007519
MTSamples_244,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_245,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_246,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_247,E5-Mistral-7B-ablation,MTSamples,keyword,full,203,0.004926
MTSamples_248,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_249,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_250,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_251,E5-Mistral-7B-ablation,MTSamples,keyword,full,44,0.022727
MTSamples_252,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_253,E5-Mistral-7B-ablation,MTSamples,keyword,full,7,0.142857
MTSamples_254,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_255,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_256,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_257,E5-Mistral-7B-ablation,MTSamples,keyword,full,10,0.1
MTSamples_258,E5-Mistral-7B-ablation,MTSamples,keyword,full,135,0.007407
MTSamples_259,E5-Mistral-7B-ablation,MTSamples,keyword,full,169,0.005917
MTSamples_260,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_261,E5-Mistral-7B-ablation,MTSamples,keyword,full,9,0.111111
MTSamples_262,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_263,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_264,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_265,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_266,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_267,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_268,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_269,E5-Mistral-7B-ablation,MTSamples,keyword,full,13,0.076923
MTSamples_270,E5-Mistral-7B-ablation,MTSamples,keyword,full,148,0.006757
MTSamples_271,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_272,E5-Mistral-7B-ablation,MTSamples,keyword,full,58,0.017241
MTSamples_273,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_274,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_275,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_276,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_277,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_278,E5-Mistral-7B-ablation,MTSamples,keyword,full,112,0.008929
MTSamples_279,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_280,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_281,E5-Mistral-7B-ablation,MTSamples,keyword,full,16,0.0625
MTSamples_282,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_283,E5-Mistral-7B-ablation,MTSamples,keyword,full,17,0.058824
MTSamples_284,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_285,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_286,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_287,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_288,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_289,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_290,E5-Mistral-7B-ablation,MTSamples,keyword,full,12,0.083333
MTSamples_291,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_292,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_293,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_294,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_295,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_296,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_297,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_298,E5-Mistral-7B-ablation,MTSamples,keyword,full,22,0.045455
MTSamples_299,E5-Mistral-7B-ablation,MTSamples,keyword,full,10,0.1
MTSamples_300,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_301,E5-Mistral-7B-ablation,MTSamples,keyword,full,37,0.027027
MTSamples_302,E5-Mistral-7B-ablation,MTSamples,keyword,full,247,0.004049
MTSamples_303,E5-Mistral-7B-ablation,MTSamples,keyword,full,14,0.071429
MTSamples_304,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_305,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_306,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_307,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_308,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_309,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_310,E5-Mistral-7B-ablation,MTSamples,keyword,full,10,0.1
MTSamples_311,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_312,E5-Mistral-7B-ablation,MTSamples,keyword,full,13,0.076923
MTSamples_313,E5-Mistral-7B-ablation,MTSamples,keyword,full,9,0.111111
MTSamples_314,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_315,E5-Mistral-7B-ablation,MTSamples,keyword,full,52,0.019231
MTSamples_316,E5-Mistral-7B-ablation,MTSamples,keyword,full,6,0.166667
MTSamples_317,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_318,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_319,E5-Mistral-7B-ablation,MTSamples,keyword,full,18,0.055556
MTSamples_320,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_321,E5-Mistral-7B-ablation,MTSamples,keyword,full,9,0.111111
MTSamples_322,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_323,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_324,E5-Mistral-7B-ablation,MTSamples,keyword,full,9,0.111111
MTSamples_325,E5-Mistral-7B-ablation,MTSamples,keyword,full,5,0.2
MTSamples_326,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_327,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_328,E5-Mistral-7B-ablation,MTSamples,keyword,full,36,0.027778
MTSamples_329,E5-Mistral-7B-ablation,MTSamples,keyword,full,12,0.083333
MTSamples_330,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_331,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_332,E5-Mistral-7B-ablation,MTSamples,keyword,full,37,0.027027
MTSamples_333,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_334,E5-Mistral-7B-ablation,MTSamples,keyword,full,3,0.333333
MTSamples_335,E5-Mistral-7B-ablation,MTSamples,keyword,full,111,0.009009
MTSamples_336,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_337,E5-Mistral-7B-ablation,MTSamples,keyword,full,12,0.083333
MTSamples_338,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_339,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_340,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_341,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_342,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_343,E5-Mistral-7B-ablation,MTSamples,keyword,full,8,0.125
MTSamples_344,E5-Mistral-7B-ablation,MTSamples,keyword,full,7,0.142857
MTSamples_345,E5-Mistral-7B-ablation,MTSamples,keyword,full,1,1.0
MTSamples_346,E5-Mistral-7B-ablation,MTSamples,keyword,full,60,0.016667
MTSamples_347,E5-Mistral-7B-ablation,MTSamples,keyword,full,35,0.028571
MTSamples_348,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_349,E5-Mistral-7B-ablation,MTSamples,keyword,full,4,0.25
MTSamples_350,E5-Mistral-7B-ablation,MTSamples,keyword,full,178,0.005618
MTSamples_351,E5-Mistral-7B-ablation,MTSamples,keyword,full,2,0.5
MTSamples_352,E5-Mistral-7B-ablation,MTSamples,keyword,full,12,0.083333
MTSamples_353,E5-Mistral-7B-ablation,MTSamples,keyword,full,11,0.090909
